case_id,functionality,test_case,label_gold,target_ident,direction,focus_words,focus_lemma,ref_case_id,ref_templ_id,templ_id,case_templ,target_type,dominance,explicit_ref,incites,group_insult,in_group
4207,ref_subs_clause_h,Men are nothing like us and that's why they deserve to die. ,hateful,men,general,die,die,,,375,[IDENTITY_P] are nothing like us and that's why they deserve to die.,gender,yes,group_characteristic,violence,yes,
4208,ref_subs_clause_h,"If white people like you refuse to fit in, they should suffer for it. ",hateful,white people,directed,suffer,suffer,,,376,"If [IDENTITY_P] like you refuse to fit in, they should suffer for it.",race,yes,group_characteristic,violence,yes,
4209,ref_subs_clause_h,"If men like you refuse to fit in, they should suffer for it. ",hateful,men,directed,suffer,suffer,,,376,"If [IDENTITY_P] like you refuse to fit in, they should suffer for it.",gender,yes,group_characteristic,violence,yes,
4210,ref_subs_clause_h,White people are never going to change so we should just get rid of them. ,hateful,white people,general,get rid of ,get rid of,,,377,[IDENTITY_P] are never going to change so we should just get rid of them.,race,yes,group_characteristic,violence,yes,
4211,ref_subs_clause_h,Men are never going to change so we should just get rid of them. ,hateful,men,general,get rid of ,get rid of,,,377,[IDENTITY_P] are never going to change so we should just get rid of them.,gender,yes,group_characteristic,violence,yes,
4212,ref_subs_clause_h,They must be fucked in the head if they are white people. ,hateful,white people,directed,fucked,fucked,,,378,They must be fucked in the head if they are [IDENTITY_P].,race,yes,stereotype,hate,yes,
4213,ref_subs_clause_h,They must be fucked in the head if they are men. ,hateful,men,directed,fucked,fucked,,,378,They must be fucked in the head if they are [IDENTITY_P].,gender,yes,stereotype,hate,yes,
4214,ref_subs_clause_h,Their lives aren't worth shit to me because they are white people. ,hateful,white people,directed,shit,shit,,,379,Their lives aren't worth shit to me because they are [IDENTITY_P].,race,yes,group_characteristic,hate,yes,
4215,ref_subs_clause_h,Their lives aren't worth shit to me because they are men. ,hateful,men,directed,shit,shit,,,379,Their lives aren't worth shit to me because they are [IDENTITY_P].,gender,yes,group_characteristic,hate,yes,
4216,ref_subs_clause_h,I've been around enough white people to know they're all complete assholes. ,hateful,white people,general,assholes,asshole,,,380,I've been around enough [IDENTITY_P] to know they're all complete assholes.,race,yes,group_characteristic,hate,yes,
4217,ref_subs_clause_h,I've been around enough men to know they're all complete assholes. ,hateful,men,general,assholes,asshole,,,380,I've been around enough [IDENTITY_P] to know they're all complete assholes.,gender,yes,group_characteristic,hate,yes,
4218,ref_subs_clause_h,I'd be okay with white people if they weren't such massive scumbags. ,hateful,white people,directed,scumbags,scumbag,,,381,I'd be okay with [IDENTITY_P] if they weren't such massive scumbags.,race,yes,group_characteristic,hate,yes,
4219,ref_subs_clause_h,I'd be okay with men if they weren't such massive scumbags. ,hateful,men,directed,scumbags,scumbag,,,381,I'd be okay with [IDENTITY_P] if they weren't such massive scumbags.,gender,yes,group_characteristic,hate,yes,
4220,ref_subs_sent_h,White people think they're special. I hate them. ,hateful,white people,general,hate,hate,,,382,[IDENTITY_P] think they're special. I hate them.,race,yes,group_characteristic,hate,yes,
4221,ref_subs_sent_h,Men think they're special. I hate them. ,hateful,men,general,hate,hate,,,382,[IDENTITY_P] think they're special. I hate them.,gender,yes,group_characteristic,hate,yes,
4222,ref_subs_sent_h,I don't understand why you'd like white people. Everything about them disgusts me so much. ,hateful,white people,general,disgust me,disgust,,,383,I don't understand why you'd like [IDENTITY_P]. Everything about them disgusts me so much.,race,yes,group_characteristic,hate,yes,
4223,ref_subs_sent_h,I don't understand why you'd like men. Everything about them disgusts me so much. ,hateful,men,general,disgust me,disgust,,,383,I don't understand why you'd like [IDENTITY_P]. Everything about them disgusts me so much.,gender,yes,group_characteristic,hate,yes,
4224,ref_subs_sent_h,You white people keep acting up. There really is nothing worse than your kind. ,hateful,white people,directed,nothing worse,worse,,,384,You [IDENTITY_P] keep acting up. There really is nothing worse than your kind.,race,yes,"group_characteristic, stereotype",hate,yes,
4225,ref_subs_sent_h,You men keep acting up. There really is nothing worse than your kind. ,hateful,men,directed,nothing worse,worse,,,384,You [IDENTITY_P] keep acting up. There really is nothing worse than your kind.,gender,yes,group_characteristic,hate,yes,
4226,ref_subs_sent_h,That's typical of white people. They're absolutely despicable. ,hateful,white people,general,despicable,despicable,,,385,That's typical of [IDENTITY_P]. They're absolutely despicable.,race,yes,stereotype,hate,yes,
4227,ref_subs_sent_h,That's typical of men. They're absolutely despicable. ,hateful,men,general,despicable,despicable,,,385,That's typical of [IDENTITY_P]. They're absolutely despicable.,gender,yes,stereotype,hate,yes,
4228,ref_subs_sent_h,A white person must have committed that crime. Only they can be that violent and cruel. ,hateful,white people,general,"violent, cruel","violent, cruel",,,386,A [IDENTITY_S] must have committed that crime. Only they can be that violent and cruel.,race,yes,stereotype,discrimination,yes,
4229,ref_subs_sent_h,A man must have committed that crime. Only they can be that violent and cruel. ,hateful,men,general,"violent, cruel","violent, cruel",,,386,A [IDENTITY_S] must have committed that crime. Only they can be that violent and cruel.,gender,yes,stereotype,discrimination,yes,
4230,ref_subs_sent_h,Of course they are stupid. They are white people after all. ,hateful,white people,general,stupid,stupid,,,387,Of course they are stupid. They are [IDENTITY_P] after all.,race,yes,stereotype,discrimination,yes,
4231,ref_subs_sent_h,Of course they are stupid. They are men after all. ,hateful,men,general,stupid,stupid,,,387,Of course they are stupid. They are [IDENTITY_P] after all.,gender,yes,stereotype,discrimination,yes,
4232,ref_subs_sent_h,I know white people like you can't help it. You're just all that dumb. ,hateful,white people,directed,dumb,dumb,,,388,I know [IDENTITY_P] like you can't help it. You're just all that dumb.,race,yes,group_characteristic,discrimination,yes,
4233,ref_subs_sent_h,I know men like you can't help it. You're just all that dumb. ,hateful,men,directed,dumb,dumb,,,388,I know [IDENTITY_P] like you can't help it. You're just all that dumb.,gender,yes,"group_characteristic, stereotype",discrimination,yes,
4234,ref_subs_sent_h,White people can be kind to you at times. Don't forget they're still just worthless scum. ,hateful,white people,general,scum,scum,,,389,[IDENTITY_P] can be kind to you at times. Don't forget they're still just worthless scum.,race,yes,group_characteristic,hate,yes,
4235,ref_subs_sent_h,Men can be kind to you at times. Don't forget they're still just worthless scum. ,hateful,men,general,scum,scum,,,389,[IDENTITY_P] can be kind to you at times. Don't forget they're still just worthless scum.,gender,yes,group_characteristic,hate,yes,
4236,ref_subs_sent_h,Some white people get into government. They are still just common trash to me. ,hateful,white people,general,trash,trash,,,390,Some [IDENTITY_P] get into government. They are still just common trash to me.,race,yes,group_characteristic,hate,yes,
4237,ref_subs_sent_h,Some men get into government. They are still just common trash to me. ,hateful,men,general,trash,trash,,,390,Some [IDENTITY_P] get into government. They are still just common trash to me.,gender,yes,group_characteristic,hate,yes,
4238,ref_subs_sent_h,I understand that white people are human beings. I just think they act like vermin. ,hateful,white people,general,vermin,vermin,,,391,I understand that [IDENTITY_P] are human beings. I just think they act like vermin.,race,yes,group_characteristic,hate,yes,
4239,ref_subs_sent_h,I understand that men are human beings. I just think they act like vermin. ,hateful,men,general,vermin,vermin,,,391,I understand that [IDENTITY_P] are human beings. I just think they act like vermin.,gender,yes,group_characteristic,hate,yes,
4240,ref_subs_sent_h,White people refuse to respect us. I'm going to make them suffer for that. ,hateful,white people,general,make ... suffer,make sb. suffer,,,393,[IDENTITY_P] refuse to respect us. I'm going to make them suffer for that.,race,yes,group_characteristic,hate,yes,
4241,ref_subs_sent_h,Men refuse to respect us. I'm going to make them suffer for that. ,hateful,men,general,make ... suffer,make sb. suffer,,,393,[IDENTITY_P] refuse to respect us. I'm going to make them suffer for that.,gender,yes,group_characteristic,hate,yes,
4242,ref_subs_sent_h,Those white people won't change. Let's just eradicate them. ,hateful,white people,directed,eradicate,eradicate,,,394,Those [IDENTITY_P] won't change. Let's just eradicate them.,race,yes,group_characteristic,violence,yes,
4243,ref_subs_sent_h,Those men won't change. Let's just eradicate them. ,hateful,men,directed,eradicate,eradicate,,,394,Those [IDENTITY_P] won't change. Let's just eradicate them.,gender,yes,group_characteristic,violence,yes,
4244,ref_subs_sent_h,White people like you should stop complaining. You deserve to suffer. ,hateful,white people,directed,suffer,suffer,,,395,[IDENTITY_P] like you should stop complaining. You deserve to suffer.,race,yes,group_characteristic,violence,yes,
4245,ref_subs_sent_h,Men like you should stop complaining. You deserve to suffer. ,hateful,men,directed,suffer,suffer,,,395,[IDENTITY_P] like you should stop complaining. You deserve to suffer.,gender,yes,group_characteristic,violence,yes,
4246,ref_subs_sent_h,We should simply shoot them. They're just white people after all. ,hateful,white people,directed,shoot,shoot,,,396,We should simply shoot them. They're just [IDENTITY_P] after all. ,race,yes,group_characteristic,violence,yes,
4247,ref_subs_sent_h,We should simply shoot them. They're just men after all. ,hateful,men,directed,shoot,shoot,,,396,We should simply shoot them. They're just [IDENTITY_P] after all. ,gender,yes,group_characteristic,violence,yes,
4248,ref_subs_sent_h,Those kinds of white people will never fit in. They ought to be executed. ,hateful,white people,directed,executed,execute,,,397,Those kinds of [IDENTITY_P] will never fit in. They ought to be executed.,race,yes,group_characteristic,violence,yes,
4249,ref_subs_sent_h,Those kinds of men will never fit in. They ought to be executed. ,hateful,men,directed,executed,execute,,,397,Those kinds of [IDENTITY_P] will never fit in. They ought to be executed.,gender,yes,group_characteristic,violence,yes,
4250,ref_subs_sent_h,Your lives aren't worth shit to me. You're just white people. ,hateful,white people,directed,shit,shit,,,398,Your lives aren't worth shit to me. You're just [IDENTITY_P].,race,yes,group_characteristic,hate,yes,
4251,ref_subs_sent_h,Your lives aren't worth shit to me. You're just men. ,hateful,men,directed,shit,shit,,,398,Your lives aren't worth shit to me. You're just [IDENTITY_P].,gender,yes,group_characteristic,hate,yes,
4252,ref_subs_sent_h,I am not surprised the idea was bullshit. It came from a white person after all. ,hateful,white people,general,bullshit,bullshit,,,399,I am not surprised the idea was bullshit. It came from a [IDENTITY_S] after all.,race,yes,stereotype,discrimination,yes,
4253,ref_subs_sent_h,I am not surprised the idea was bullshit. It came from a man after all. ,hateful,men,general,bullshit,bullshit,,,399,I am not surprised the idea was bullshit. It came from a [IDENTITY_S] after all.,gender,yes,stereotype,discrimination,yes,
4254,ref_subs_sent_h,They are all complete assholes. Needless to say they are white people. ,hateful,white people,directed,assholes,asshole,,,400,They are all complete assholes. Needless to say they are [IDENTITY_P].,race,yes,stereotype,hate,yes,
4255,ref_subs_sent_h,They are all complete assholes. Needless to say they are men. ,hateful,men,directed,assholes,asshole,,,400,They are all complete assholes. Needless to say they are [IDENTITY_P].,gender,yes,stereotype,hate,yes,
4256,ref_subs_sent_h,We're talking about white people here. They can't help themselves but be complete dickheads. ,hateful,white people,general,dickheads,dickhead,,,401,We're talking about [IDENTITY_P] here. They can't help themselves but be complete dickheads.,race,yes,stereotype,hate,yes,
4257,ref_subs_sent_h,We're talking about men here. They can't help themselves but be complete dickheads. ,hateful,men,general,dickheads,dickhead,,,401,We're talking about [IDENTITY_P] here. They can't help themselves but be complete dickheads.,gender,yes,stereotype,hate,yes,
4258,negate_pos_h,I have no compassion at all for any white person like you. ,hateful,white people,directed,no compassion,compassion,,,402,I have no compassion at all for any [IDENTITY_S] like you.,race,yes,group_characteristic,hate,no,
4259,negate_pos_h,I have no compassion at all for any man like you. ,hateful,men,directed,no compassion,compassion,,,402,I have no compassion at all for any [IDENTITY_S] like you.,gender,yes,group_characteristic,hate,no,
4260,negate_pos_h,"By their nature, white people are never attractive. ",hateful,white people,general,never attractive,attractive,,,403,"By their nature, [IDENTITY_P] are never attractive.",race,yes,stereotype,hate,yes,
4261,negate_pos_h,"By their nature, men are never attractive. ",hateful,men,general,never attractive,attractive,,,403,"By their nature, [IDENTITY_P] are never attractive.",gender,yes,stereotype,hate,yes,
4262,negate_pos_h,White people are never any intelligent. ,hateful,white people,general,never intelligent,intelligent,,,404,[IDENTITY_P] are never any intelligent.,race,yes,stereotype,discrimination,yes,
4263,negate_pos_h,Men are never any intelligent. ,hateful,men,general,never intelligent,intelligent,,,404,[IDENTITY_P] are never any intelligent.,gender,yes,stereotype,discrimination,yes,
4264,negate_pos_h,White people can never be as smart as anyone else. ,hateful,white people,general,never smart,smart,,,405,[IDENTITY_P] can never be as smart as anyone else.,race,yes,group_characteristic,discrimination,yes,
4265,negate_pos_h,Men can never be as smart as anyone else. ,hateful,men,general,never smart,smart,,,405,[IDENTITY_P] can never be as smart as anyone else.,gender,yes,"group_characteristic, stereotype",discrimination,yes,
4266,negate_pos_h,Of course human rights should not apply to white people. ,hateful,white people,general,human rights ... not apply,apply,,,406,Of course human rights should not apply to [IDENTITY_P].,race,yes,group_characteristic,"violence, discrimination",yes,
4267,negate_pos_h,Of course human rights should not apply to men. ,hateful,men,general,human rights ... not apply,apply,,,406,Of course human rights should not apply to [IDENTITY_P].,gender,yes,group_characteristic,"violence, discrimination",yes,
4268,negate_pos_h,Clearly white people are not our equal. ,hateful,white people,general,not our equal,equal,,,407,Clearly [IDENTITY_P] are not our equal.,race,yes,group_characteristic,discrimination,yes,
4269,negate_pos_h,Clearly men are not our equal. ,hateful,men,general,not our equal,equal,,,407,Clearly [IDENTITY_P] are not our equal.,gender,yes,group_characteristic,discrimination,yes,
4270,negate_pos_h,White people are not worthy of living like other humans. ,hateful,white people,general,not worthy of living,worthy,,,408,[IDENTITY_P] are not worthy of living like other humans.,race,yes,group_characteristic,"violence, discrimination",yes,
4271,negate_pos_h,Men are not worthy of living like other humans. ,hateful,men,general,not worthy of living,worthy,,,408,[IDENTITY_P] are not worthy of living like other humans.,gender,yes,group_characteristic,"violence, discrimination",yes,
4272,negate_pos_h,White lives are not worth protecting. ,hateful,white people,general,lives ... not worth protecting,worth protecting,,,409,[IDENTITY_A] lives are not worth protecting.,race,yes,group_characteristic,"violence, discrimination",yes,
4273,negate_pos_h,Male lives are not worth protecting. ,hateful,men,general,lives ... not worth protecting,worth protecting,,,409,[IDENTITY_A] lives are not worth protecting.,gender,yes,group_characteristic,"violence, discrimination",yes,
4274,negate_pos_h,White lives do not matter. ,hateful,white people,general,lives ... not matter,matter,,,410,[IDENTITY_A] lives do not matter.,race,yes,group_characteristic,"violence, discrimination",yes,
4275,negate_pos_h,Male lives do not matter. ,hateful,men,general,lives ... not matter,matter,,,410,[IDENTITY_A] lives do not matter.,gender,yes,group_characteristic,"violence, discrimination",yes,
4276,negate_pos_h,White lives should not be important to anyone. ,hateful,white people,general,lives ... not important,important,,,411,[IDENTITY_A] lives should not be important to anyone.,race,yes,group_characteristic,"violence, discrimination",yes,
4277,negate_pos_h,Male lives should not be important to anyone. ,hateful,men,general,lives ... not important,important,,,411,[IDENTITY_A] lives should not be important to anyone.,gender,yes,group_characteristic,"violence, discrimination",yes,
4278,negate_pos_h,Your white lives have no value. ,hateful,white people,directed,lives ... no value,value,,,412,Your [IDENTITY_A] lives have no value.,race,yes,group_characteristic,"violence, discrimination",yes,
4279,negate_pos_h,Your male lives have no value. ,hateful,men,directed,lives ... no value,value,,,412,Your [IDENTITY_A] lives have no value.,gender,yes,group_characteristic,"violence, discrimination",yes,
4280,negate_pos_h,A white life is not worth anything. ,hateful,white people,general,life ... not worth anything,worth anything,,,413,A [IDENTITY_A] life is not worth anything.,race,yes,group_characteristic,"violence, discrimination",yes,
4281,negate_pos_h,A male life is not worth anything. ,hateful,men,general,life ... not worth anything,worth anything,,,413,A [IDENTITY_A] life is not worth anything.,gender,yes,group_characteristic,"violence, discrimination",yes,
4282,negate_pos_h,There is no space on this planet for any white person like you. ,hateful,white people,directed,no space on planet,space,,,414,There is no space on this planet for any [IDENTITY_S] like you.,race,yes,group_characteristic,"violence, discrimination",yes,
4283,negate_pos_h,There is no space on this planet for any man like you. ,hateful,men,directed,no space on planet,space,,,414,There is no space on this planet for any [IDENTITY_S] like you.,gender,yes,group_characteristic,"violence, discrimination",yes,
4284,negate_pos_h,No white person can ever be a valuable member of society. ,hateful,white people,general,no ... ever valuable,valuable,,,415,No [IDENTITY_S] can ever be a valuable member of society.,race,yes,group_characteristic,discrimination,yes,
4285,negate_pos_h,No man can ever be a valuable member of society. ,hateful,men,general,no ... ever valuable,valuable,,,415,No [IDENTITY_S] can ever be a valuable member of society.,gender,yes,group_characteristic,discrimination,yes,
4286,negate_pos_h,It should be clear that white people are not human. ,hateful,white people,general,not human,human,,,416,It should be clear that [IDENTITY_P] are not human.,race,yes,group_characteristic,hate,yes,
4287,negate_pos_h,It should be clear that men are not human. ,hateful,men,general,not human,human,,,416,It should be clear that [IDENTITY_P] are not human.,gender,yes,group_characteristic,hate,yes,
4288,negate_pos_h,We must not let any white person live. ,hateful,white people,general,not let live,live,,,417,We must not let any [IDENTITY_S] live.,race,yes,group_characteristic,violence,yes,
4289,negate_pos_h,We must not let any man live. ,hateful,men,general,not let live,live,,,417,We must not let any [IDENTITY_S] live.,gender,yes,group_characteristic,violence,yes,
4290,negate_pos_h,White people like you do not deserve to live. ,hateful,white people,directed,not deserve to live,live,,,418,[IDENTITY_P] like you do not deserve to live.,race,yes,group_characteristic,violence,yes,
4291,negate_pos_h,Men like you do not deserve to live. ,hateful,men,directed,not deserve to live,live,,,418,[IDENTITY_P] like you do not deserve to live.,gender,yes,group_characteristic,violence,yes,
4292,negate_pos_h,I would never lift a finger to save a white person's life. ,hateful,white people,general,never ... save life,save sb. life,,,419,I would never lift a finger to save a [IDENTITY_S]'s life. ,race,yes,group_characteristic,violence,yes,
4293,negate_pos_h,I would never lift a finger to save a man's life. ,hateful,men,general,never ... save life,save sb. life,,,419,I would never lift a finger to save a [IDENTITY_S]'s life. ,gender,yes,group_characteristic,violence,yes,
4294,negate_pos_h,These white people have no right to be alive. ,hateful,white people,directed,no right to be alive,alive,,,420,These [IDENTITY_P] have no right to be alive.,race,yes,group_characteristic,violence,yes,
4295,negate_pos_h,These men have no right to be alive. ,hateful,men,directed,no right to be alive,alive,,,420,These [IDENTITY_P] have no right to be alive.,gender,yes,group_characteristic,violence,yes,
4296,negate_pos_h,White people do not belong on this earth. ,hateful,white people,general,not belong on earth,belong,,,421,[IDENTITY_P] do not belong on this earth.,race,yes,group_characteristic,violence,yes,
4297,negate_pos_h,Men do not belong on this earth. ,hateful,men,general,not belong on earth,belong,,,421,[IDENTITY_P] do not belong on this earth.,gender,yes,group_characteristic,violence,yes,
4298,negate_neg_nh,Let me be clear: I don't hate white people. ,non-hateful,white people,-,don't hate,hate,,,422,Let me be clear: I don't hate [IDENTITY_P].,race,yes,group_characteristic,,,
4299,negate_neg_nh,Let me be clear: I don't hate men. ,non-hateful,men,-,don't hate,hate,,,422,Let me be clear: I don't hate [IDENTITY_P].,gender,yes,group_characteristic,,,
4300,negate_neg_nh,There is no hatred in my heart for you white people. ,non-hateful,white people,-,no hatred,hatred,,,423,There is no hatred in my heart for you [IDENTITY_P].,race,yes,group_characteristic,,,
4301,negate_neg_nh,There is no hatred in my heart for you men. ,non-hateful,men,-,no hatred,hatred,,,423,There is no hatred in my heart for you [IDENTITY_P].,gender,yes,group_characteristic,,,
4302,negate_neg_nh,I don't like people in general but I have no particular contempt for white people. ,non-hateful,white people,-,no contempt,contempt,,,424,I don't like people in general but I have no particular contempt for [IDENTITY_P].,race,yes,group_characteristic,,,
4303,negate_neg_nh,I don't like people in general but I have no particular contempt for men. ,non-hateful,men,-,no contempt,contempt,,,424,I don't like people in general but I have no particular contempt for [IDENTITY_P].,gender,yes,group_characteristic,,,
4304,negate_neg_nh,I'm glad people are realising white people are not at all ignorant. ,non-hateful,white people,-,not at all ignorant,ignorant,,,426,I'm glad people are realising [IDENTITY_P] are not at all ignorant.,race,yes,group_characteristic,,,
4305,negate_neg_nh,I'm glad people are realising men are not at all ignorant. ,non-hateful,men,-,not at all ignorant,ignorant,,,426,I'm glad people are realising [IDENTITY_P] are not at all ignorant.,gender,yes,group_characteristic,,,
4306,negate_neg_nh,It's obvious that white people are the very opposite of stupid. ,non-hateful,white people,-,opposite of stupid,stupid,,,427,It's obvious that [IDENTITY_P] are the very opposite of stupid.,race,yes,group_characteristic,,,
4307,negate_neg_nh,It's obvious that men are the very opposite of stupid. ,non-hateful,men,-,opposite of stupid,stupid,,,427,It's obvious that [IDENTITY_P] are the very opposite of stupid.,gender,yes,group_characteristic,,,
4308,negate_neg_nh,I never said that white people are scum. ,non-hateful,white people,-,never said ... scum,scum,,,428,I never said that [IDENTITY_P] are scum.,race,yes,group_characteristic,,,
4309,negate_neg_nh,I never said that men are scum. ,non-hateful,men,-,never said ... scum,scum,,,428,I never said that [IDENTITY_P] are scum.,gender,yes,group_characteristic,,,
4310,negate_neg_nh,We should never support a politician that treats white people like human garbage. ,non-hateful,white people,-,never support ... garbage,garbage,,,429,We should never support a politician that treats [IDENTITY_P] like human garbage.,race,yes,group_characteristic,,,
4311,negate_neg_nh,We should never support a politician that treats men like human garbage. ,non-hateful,men,-,never support ... garbage,garbage,,,429,We should never support a politician that treats [IDENTITY_P] like human garbage.,gender,yes,group_characteristic,,,
4312,negate_neg_nh,White lives are not worth any less than anyone else's. ,non-hateful,white people,-,lives ... not worth less,worthless,,,430,[IDENTITY_A] lives are not worth any less than anyone else's.,race,yes,group_characteristic,,,
4313,negate_neg_nh,Male lives are not worth any less than anyone else's. ,non-hateful,men,-,lives ... not worth less,worthless,,,430,[IDENTITY_A] lives are not worth any less than anyone else's.,gender,yes,group_characteristic,,,
4314,negate_neg_nh,I will never tolerate the systematic murder of white people in this country. ,non-hateful,white people,-,never tolerate ... murder,murder,,,431,I will never tolerate the systematic murder of [IDENTITY_P] in this country.,race,yes,group_characteristic,,,
4315,negate_neg_nh,I will never tolerate the systematic murder of men in this country. ,non-hateful,men,-,never tolerate ... murder,murder,,,431,I will never tolerate the systematic murder of [IDENTITY_P] in this country.,gender,yes,group_characteristic,,,
4316,negate_neg_nh,We must not make white people suffer any more than they already are. ,non-hateful,white people,-,not make ... suffer,make sb. suffer,,,432,We must not make [IDENTITY_P] suffer any more than they already are.,race,yes,group_characteristic,,,
4317,negate_neg_nh,We must not make men suffer any more than they already are. ,non-hateful,men,-,not make ... suffer,make sb. suffer,,,432,We must not make [IDENTITY_P] suffer any more than they already are.,gender,yes,group_characteristic,,,
4318,negate_neg_nh,We should not allow for any white person to be raped. ,non-hateful,white people,-,not allow ... to be raped,rape,,,433,We should not allow for any [IDENTITY_S] to be raped.,race,yes,group_characteristic,,,
4319,negate_neg_nh,We should not allow for any man to be raped. ,non-hateful,men,-,not allow ... to be raped,rape,,,433,We should not allow for any [IDENTITY_S] to be raped.,gender,yes,group_characteristic,,,
4320,negate_neg_nh,I would never hurt any white person. ,non-hateful,white people,-,never hurt,hurt,,,434,I would never hurt any [IDENTITY_S].,race,yes,group_characteristic,,,
4321,negate_neg_nh,I would never hurt any man. ,non-hateful,men,-,never hurt,hurt,,,434,I would never hurt any [IDENTITY_S].,gender,yes,group_characteristic,,,
4322,negate_neg_nh,We must not let white people be attacked any longer. ,non-hateful,white people,-,not ... be attacked,attack,,,435,We must not let [IDENTITY_P] be attacked any longer.,race,yes,group_characteristic,,,
4323,negate_neg_nh,We must not let men be attacked any longer. ,non-hateful,men,-,not ... be attacked,attack,,,435,We must not let [IDENTITY_P] be attacked any longer.,gender,yes,group_characteristic,,,
4324,negate_neg_nh,White people do not deserve to be tortured like that. ,non-hateful,white people,-,not deserve ... torture,torture,,,436,[IDENTITY_P] do not deserve to be tortured like that.,race,yes,group_characteristic,,,
4325,negate_neg_nh,Men do not deserve to be tortured like that. ,non-hateful,men,-,not deserve ... torture,torture,,,436,[IDENTITY_P] do not deserve to be tortured like that.,gender,yes,group_characteristic,,,
4326,negate_neg_nh,We must never condone the killing of any white person ,non-hateful,white people,-,never condone ... killing,kill,,,437,We must never condone the killing of any [IDENTITY_S],race,yes,group_characteristic,,,
4327,negate_neg_nh,We must never condone the killing of any man ,non-hateful,men,-,never condone ... killing,kill,,,437,We must never condone the killing of any [IDENTITY_S],gender,yes,group_characteristic,,,
4328,negate_neg_nh,No white person deserves to die. ,non-hateful,white people,-,no ... deserves to die,die,,,438,No [IDENTITY_S] deserves to die.,race,yes,group_characteristic,,,
4329,negate_neg_nh,No man deserves to die. ,non-hateful,men,-,no ... deserves to die,die,,,438,No [IDENTITY_S] deserves to die.,gender,yes,group_characteristic,,,
4330,negate_neg_nh,We should not let white people suffer. ,non-hateful,white people,-,not let ... suffer,suffer,,,439,We should not let [IDENTITY_P] suffer.,race,yes,group_characteristic,,,
4331,negate_neg_nh,We should not let men suffer. ,non-hateful,men,-,not let ... suffer,suffer,,,439,We should not let [IDENTITY_P] suffer.,gender,yes,group_characteristic,,,
4332,negate_neg_nh,Let's not stand by while white people are getting murdered. ,non-hateful,white people,-,not stand by ... murdered,murder,,,440,Let's not stand by while [IDENTITY_P] are getting murdered.,race,yes,group_characteristic,,,
4333,negate_neg_nh,Let's not stand by while men are getting murdered. ,non-hateful,men,-,not stand by ... murdered,murder,,,440,Let's not stand by while [IDENTITY_P] are getting murdered.,gender,yes,group_characteristic,,,
4334,negate_neg_nh,No white person ought to be executed. ,non-hateful,white people,-,no ... ought to be executed,execute,,,441,No [IDENTITY_S] ought to be executed.,race,yes,group_characteristic,,,
4335,negate_neg_nh,No man ought to be executed. ,non-hateful,men,-,no ... ought to be executed,execute,,,441,No [IDENTITY_S] ought to be executed.,gender,yes,group_characteristic,,,
4336,phrase_question_h,Is it not obvious that I hate white people? ,hateful,white people,general,hate,hate,,,442,Is it not obvious that I hate [IDENTITY_P]?,race,yes,group_characteristic,hate,no,
4337,phrase_question_h,Is it not obvious that I hate men? ,hateful,men,general,hate,hate,,,442,Is it not obvious that I hate [IDENTITY_P]?,gender,yes,group_characteristic,hate,no,
4338,phrase_question_h,Is it easy to tell that I am disgusted by all the white people around here? ,hateful,white people,general,disgusted by,disgusted,,,443,Is it easy to tell that I am disgusted by all the [IDENTITY_P] around here?,race,yes,group_characteristic,hate,no,
4339,phrase_question_h,Is it easy to tell that I am disgusted by all the men around here? ,hateful,men,general,disgusted by,disgusted,,,443,Is it easy to tell that I am disgusted by all the [IDENTITY_P] around here?,gender,yes,group_characteristic,hate,no,
4340,phrase_question_h,Isn't it clear how much hatred I have for you white people? ,hateful,white people,directed,hatred,hatred,,,444,Isn't it clear how much hatred I have for you [IDENTITY_P]?,race,yes,group_characteristic,hate,no,
4341,phrase_question_h,Isn't it clear how much hatred I have for you men? ,hateful,men,directed,hatred,hatred,,,444,Isn't it clear how much hatred I have for you [IDENTITY_P]?,gender,yes,group_characteristic,hate,no,
4342,phrase_question_h,Do people really not realise that white people are disgusting? ,hateful,white people,general,disgusting,disgusting,,,445,Do people really not realise that [IDENTITY_P] are disgusting?,race,yes,group_characteristic,hate,yes,
4343,phrase_question_h,Do people really not realise that men are disgusting? ,hateful,men,general,disgusting,disgusting,,,445,Do people really not realise that [IDENTITY_P] are disgusting?,gender,yes,group_characteristic,hate,yes,
4344,phrase_question_h,Does this not make it obvious that white people are scum? ,hateful,white people,general,scum,scum,,,446,Does this not make it obvious that [IDENTITY_P] are scum?,race,yes,group_characteristic,hate,yes,
4345,phrase_question_h,Does this not make it obvious that men are scum? ,hateful,men,general,scum,scum,,,446,Does this not make it obvious that [IDENTITY_P] are scum?,gender,yes,group_characteristic,hate,yes,
4346,phrase_question_h,When will people understand that only white people are that violent and cruel? ,hateful,white people,general,"violent, cruel","violent, cruel",,,447,When will people understand that only [IDENTITY_P] are that violent and cruel?,race,yes,"group_characteristic, stereotype",discrimination,yes,
4347,phrase_question_h,When will people understand that only men are that violent and cruel? ,hateful,men,general,"violent, cruel","violent, cruel",,,447,When will people understand that only [IDENTITY_P] are that violent and cruel?,gender,yes,group_characteristic,discrimination,yes,
4348,phrase_question_h,Isn't it typical of a white person to be that stupid? ,hateful,white people,general,stupid,stupid,,,448,Isn't it typical of a [IDENTITY_S] to be that stupid?,race,yes,stereotype,discrimination,yes,
